,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log_price,bc_GrLivArea,has_pool,has_miscfeature,alley_access,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,PavedDrive_P,PavedDrive_Y,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MSSubClass_60,MSSubClass_50,MSSubClass_30
2491,1452,158450,85,RL,75.0,11235,Pave,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1964,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,30.0,3,3,CBlock,4,3,2,4,785.0,1,0.0,635.0,1420.0,GasA,4,Y,SBrkr,1452,0,0,1.0,0.0,1,0,2,1,3,6,6,1,3,Detchd,1964.0,Unf,2.0,572.0,3,3,Y,92,0,88,0,0,0,No,0,11,2007,WD ,Normal,11.973194365119067,9.09358422985891,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
526,1200,130500,50,RL,70.0,11767,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,4,352.0,1,0.0,416.0,768.0,GasA,5,Y,SBrkr,768,432,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1946.0,Unf,1.0,240.0,3,3,Y,0,0,0,0,0,0,No,0,5,2008,WD ,Normal,11.779128505744886,8.802382705853908,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2238,892,110000,20,RL,,9477,Pave,4,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,3,3,CBlock,3,3,0,3,340.0,1,0.0,524.0,864.0,GasA,3,Y,SBrkr,892,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1966.0,RFn,1.0,264.0,3,3,Y,0,0,0,0,0,0,GdWo,0,10,2008,WD ,Normal,11.608235644774552,8.35572453067229,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
394,1844,223000,20,RL,,16381,Pave,3,Lvl,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,312.0,4,4,CBlock,3,3,2,3,1110.0,1,0.0,734.0,1844.0,GasA,4,Y,SBrkr,1844,0,0,1.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,1969.0,RFn,2.0,540.0,3,3,Y,0,73,216,0,0,0,No,0,12,2006,WD ,Normal,12.314927050442256,9.463341070659808,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
468,2295,268000,60,RL,,13346,Pave,3,Lvl,AllPub,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,0,6,728.0,1,0.0,367.0,1095.0,GasA,5,Y,SBrkr,1166,1129,0,1.0,0.0,2,1,4,1,4,9,8,1,3,Attchd,1992.0,RFn,2.0,590.0,3,3,Y,0,40,0,0,0,0,No,0,7,2006,WD ,Normal,12.498742259492994,9.806446357698402,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1388,1377,156500,20,RL,80.0,8000,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,0,4,1098.0,3,154.0,125.0,1377.0,GasA,3,Y,SBrkr,1377,0,0,1.0,0.0,1,0,3,1,3,6,8,2,3,Attchd,1965.0,Unf,1.0,351.0,3,3,Y,0,0,0,0,0,0,MnPrv,0,11,2007,WD ,Normal,11.960811288962345,9.012236738530762,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
969,1073,121500,20,RL,68.0,9571,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,3,257.0,1,0.0,816.0,1073.0,GasA,3,Y,FuseA,1073,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,1956.0,Unf,1.0,340.0,3,3,Y,0,0,0,0,0,0,GdPrv,0,2,2009,WD ,Normal,11.70766954176274,8.63301278193084,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1809,1363,125500,70,RM,60.0,7740,Pave,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,0,1,0.0,1,0.0,622.0,622.0,GasA,4,Y,SBrkr,741,622,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1966.0,Unf,2.0,528.0,3,3,Y,0,0,0,0,168,0,No,0,6,2010,WD ,Normal,11.740061037553975,8.996591392634505,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
663,1396,153575,70,RL,60.0,8730,Pave,4,Lvl,AllPub,Inside,3,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,698.0,698.0,GasA,5,Y,FuseA,698,698,0,0.0,0.0,1,0,3,1,3,7,8,0,0,Detchd,2003.0,Unf,1.0,384.0,3,3,Y,0,0,0,0,259,0,No,0,7,2007,WD ,Normal,11.941944326032129,9.033231975909912,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1810,2125,279500,60,RL,97.0,10990,Pave,3,Lvl,AllPub,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,0,6,851.0,1,0.0,213.0,1064.0,GasA,5,Y,SBrkr,1064,1061,0,1.0,0.0,2,1,4,1,4,12,8,2,3,Attchd,1996.0,RFn,2.0,576.0,3,3,Y,168,0,0,0,0,0,No,0,6,2008,WD ,Normal,12.540757571577291,9.685254589644494,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1905,1456,139500,75,RM,60.0,6000,Pave,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2.5Unf,6,7,1915,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,BrkTil,3,3,0,1,0.0,1,0.0,728.0,728.0,GasA,4,Y,SBrkr,728,728,0,0.0,0.0,1,1,4,1,4,7,8,0,0,Detchd,1915.0,Unf,1.0,308.0,2,2,N,0,0,248,0,0,0,No,0,6,2008,WD ,Normal,11.845819880243557,9.097810858681944,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
289,2039,167000,30,RL,118.0,21299,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,5,1941,1963,Hip,WdShake,BrkFace,BrkFace,None,0.0,4,3,CBlock,3,3,0,1,0.0,1,0.0,929.0,929.0,GasA,5,Y,SBrkr,2039,0,0,1.0,0.0,1,1,3,1,3,7,7,3,4,2Types,1941.0,Unf,3.0,791.0,3,3,Y,0,0,90,0,0,0,No,0,12,2006,COD,Abnorml,12.025749091398891,9.620425953692664,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2544,1378,161000,70,RM,60.0,9600,Pave,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,3,5,BrkTil,3,3,0,3,141.0,1,0.0,548.0,689.0,GasA,5,Y,SBrkr,689,689,0,0.0,0.0,2,0,3,1,4,7,8,1,4,Detchd,1928.0,Unf,2.0,360.0,3,3,N,0,0,116,0,0,0,No,0,10,2008,WD ,Normal,11.9891596439666,9.013348527806574,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,1347,143000,20,RM,69.0,5805,Pave,4,Bnk,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,274.0,3,1073.0,0.0,1347.0,GasA,4,Y,SBrkr,1347,0,0,1.0,1.0,1,0,3,1,4,6,8,0,0,Detchd,1957.0,Unf,2.0,551.0,3,3,Y,0,0,0,0,0,0,No,0,6,2010,WD ,Normal,11.870599909242044,8.978524744316259,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2523,1090,120000,50,RM,60.0,6000,Pave,4,Lvl,AllPub,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,8,1940,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,0,1,0.0,1,0.0,720.0,720.0,GasA,4,Y,SBrkr,760,330,0,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1940.0,Unf,1.0,240.0,3,3,Y,0,0,0,0,0,0,No,0,7,2008,WD ,Normal,11.695247021764184,8.656745576816498,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
746,1145,127000,80,RL,55.0,7700,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,0,4,271.0,1,0.0,30.0,301.0,GasA,5,Y,FuseA,1145,0,0,0.0,0.0,1,0,3,1,3,6,6,0,0,Detchd,1993.0,Unf,2.0,684.0,3,3,Y,0,0,0,0,0,0,GdWo,0,9,2006,WD ,Normal,11.751942365440728,8.731210575300473,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1493,1708,130000,160,RM,32.0,3363,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,0,1,0.0,1,0.0,976.0,976.0,GasA,5,Y,SBrkr,976,732,0,0.0,0.0,2,0,3,1,4,7,4,0,0,Detchd,2004.0,Unf,2.0,380.0,3,3,Y,0,40,0,0,0,0,No,0,4,2006,WD ,Normal,11.77528972943772,9.344241157764579,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1724,1440,185000,20,RL,82.0,9840,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1998,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,5,1053.0,1,0.0,195.0,1248.0,GasA,3,Y,SBrkr,1440,0,0,1.0,0.0,2,0,2,1,4,7,8,0,0,Attchd,1959.0,RFn,1.0,480.0,3,3,Y,150,0,0,0,256,0,No,0,6,2008,WD ,Normal,12.128111104060462,9.080838280032049,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
999,912,156000,85,RL,,7540,Pave,3,Lvl,AllPub,CulDSac,3,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,2,6,773.0,1,0.0,115.0,888.0,GasA,5,Y,SBrkr,912,0,0,1.0,0.0,1,0,2,1,3,5,8,1,3,Attchd,1978.0,RFn,2.0,470.0,3,3,Y,0,0,0,0,192,0,MnPrv,0,6,2007,WD ,Normal,11.957611286231675,8.388846028585878,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1222,1930,192000,60,RL,61.0,11339,Pave,3,Lvl,AllPub,Inside,3,NWAmes,PosA,Norm,1Fam,2Story,7,5,1979,1979,Hip,WdShake,HdBoard,Plywood,BrkFace,549.0,3,3,CBlock,4,3,0,5,758.0,1,0.0,22.0,780.0,GasA,3,Y,SBrkr,1085,845,0,1.0,0.0,2,1,4,1,4,9,8,1,3,Attchd,1979.0,Fin,2.0,481.0,3,3,Y,192,72,0,0,0,0,No,0,3,2007,WD ,Normal,12.165250651009918,9.534457412236433,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1320,1658,188000,60,RL,,8000,Pave,4,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,0,6,219.0,1,0.0,554.0,773.0,GasA,4,Y,SBrkr,773,885,0,1.0,0.0,2,1,3,1,3,8,8,1,3,Attchd,1995.0,Fin,2.0,431.0,3,3,Y,224,84,0,0,0,0,No,0,6,2008,WD ,Normal,12.144197241812087,9.29819863262509,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
467,1884,387000,20,RL,53.0,15401,Pave,3,HLS,AllPub,CulDSac,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5,3,3,6,1337.0,1,0.0,547.0,1884.0,GasA,5,Y,SBrkr,1884,0,0,1.0,0.0,2,0,2,1,5,7,8,1,4,Attchd,2004.0,Fin,3.0,670.0,3,3,Y,214,76,0,0,0,0,No,0,9,2008,WD ,Normal,12.866179972011919,9.49679825702911,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
854,407,46500,20,RM,62.0,7311,Pave,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,1Story,2,5,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,0,1,0.0,1,0.0,407.0,407.0,GasA,3,N,FuseA,407,0,0,0.0,0.0,1,0,1,1,3,3,8,0,0,Detchd,1949.0,Unf,1.0,297.0,2,3,Y,76,0,120,0,0,0,No,0,3,2008,WD ,Abnorml,10.747207591575448,7.211125482933638,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
512,2042,253293,20,RL,98.0,12704,Pave,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,306.0,5,3,PConc,5,3,0,1,0.0,1,0.0,2042.0,2042.0,GasA,5,Y,SBrkr,2042,0,0,0.0,0.0,2,1,3,1,5,8,8,1,4,Attchd,2009.0,RFn,3.0,1390.0,3,3,Y,0,90,0,0,0,0,No,0,8,2009,New,Partial,12.442302200392747,9.622730374738138,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1470,1456,189000,60,RL,63.0,8199,Pave,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,3,PConc,4,3,2,6,648.0,1,0.0,80.0,728.0,GasA,5,Y,SBrkr,728,728,0,1.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,2005.0,Fin,2.0,410.0,3,3,Y,36,18,0,0,0,0,No,0,10,2008,WD ,Normal,12.14950229404178,9.097810858681944,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2212,1141,152000,20,RL,63.0,7500,Pave,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,0,6,54.0,1,0.0,1087.0,1141.0,GasA,5,Y,SBrkr,1141,0,0,1.0,0.0,1,1,3,1,4,6,8,0,0,Detchd,2006.0,RFn,2.0,484.0,3,3,Y,182,0,0,0,0,0,No,0,6,2009,WD ,Normal,11.931635799828413,8.725909683458964,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1526,1329,172000,20,RL,81.0,14267,Pave,3,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,108.0,3,3,CBlock,3,3,0,5,923.0,1,0.0,406.0,1329.0,GasA,3,Y,SBrkr,1329,0,0,0.0,0.0,1,1,3,1,4,6,8,0,0,Attchd,1958.0,Unf,1.0,312.0,3,3,Y,393,36,0,0,0,0,No,12500,6,2010,WD ,Normal,12.05524975579559,8.957956779444325,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1261,1265,179900,80,RL,85.0,9350,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,3,3,3,5,633.0,1,0.0,586.0,1219.0,GasA,4,Y,SBrkr,1265,0,0,0.0,1.0,2,0,3,1,4,6,8,1,4,Attchd,1965.0,RFn,2.0,502.0,3,3,Y,0,92,0,96,0,0,MnPrv,0,10,2008,WD ,Normal,12.100156419938624,8.882639887045876,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,2468,354000,60,RL,99.0,12099,Pave,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,4,3,PConc,5,3,2,6,970.0,1,0.0,166.0,1136.0,GasA,5,Y,SBrkr,1136,1332,0,1.0,0.0,2,1,4,1,4,10,8,1,4,BuiltIn,2004.0,Fin,3.0,872.0,3,3,Y,184,154,0,0,0,0,No,0,6,2007,WD ,Normal,12.777052192115912,9.921395277331222,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,1246,187687,20,RL,53.0,3710,Pave,4,Lvl,AllPub,Inside,3,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,WdShing,Wd Shng,BrkFace,20.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1146.0,1146.0,GasA,5,Y,SBrkr,1246,0,0,0.0,0.0,2,0,2,1,4,5,8,1,4,Attchd,2007.0,Fin,2.0,428.0,3,3,Y,100,24,0,0,0,0,No,0,3,2008,New,Partial,12.142530960719474,8.859589220370657,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1867,864,115000,20,RL,60.0,8172,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,3,3,0,3,167.0,1,0.0,697.0,864.0,GasA,3,Y,SBrkr,864,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1957.0,Unf,2.0,572.0,3,3,N,0,0,0,0,0,0,No,0,4,2006,WD ,Normal,11.652687407345388,8.308160710345465,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1144,2772,462000,60,RL,110.0,14257,Pave,4,Lvl,AllPub,Inside,3,NridgHt,PosN,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,726.0,5,3,PConc,5,3,0,6,1360.0,1,0.0,416.0,1776.0,GasA,5,Y,SBrkr,1794,978,0,1.0,0.0,3,1,4,1,5,10,8,3,4,BuiltIn,2007.0,Fin,3.0,754.0,3,3,Y,135,64,0,0,0,0,No,0,6,2009,WD ,Normal,13.043320170063875,10.106150683680928,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2126,1668,285000,20,RL,90.0,11248,Pave,3,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,4,3,PConc,4,3,2,6,1059.0,1,0.0,567.0,1626.0,GasA,5,Y,SBrkr,1668,0,0,1.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,2002.0,Fin,3.0,702.0,3,3,Y,257,45,0,0,0,0,No,0,7,2007,WD ,Normal,12.560244459250788,9.307510715841888,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2262,864,133500,20,RL,36.0,15523,Pave,3,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,2,4,460.0,1,0.0,404.0,864.0,GasA,5,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,1,3,5,8,1,2,Attchd,1972.0,Unf,1.0,338.0,3,3,Y,0,0,0,0,0,0,No,0,8,2009,WD ,Normal,11.801856756822442,8.308160710345465,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2042,1456,91500,50,RL,50.0,7585,Pave,4,Lvl,AllPub,Inside,3,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,2,1,1,0.0,1,0.0,810.0,810.0,GasA,2,Y,FuseA,1002,454,0,1.0,1.0,1,0,4,1,3,7,8,1,3,Detchd,1954.0,Unf,1.0,280.0,3,3,P,0,0,0,0,0,0,No,0,8,2006,WD ,Normal,11.424094251263613,9.097810858681944,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1972,1432,245000,20,RL,76.0,9139,Pave,3,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,206.0,4,3,PConc,5,3,2,6,379.0,1,0.0,1043.0,1422.0,GasA,5,Y,SBrkr,1432,0,0,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,2006.0,Fin,2.0,492.0,3,3,Y,297,50,0,0,0,0,No,0,9,2009,WD ,Normal,12.409013489526863,9.072285332272617,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
497,1281,128500,50,RL,60.0,10284,Pave,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1925,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,1030.0,2,66.0,55.0,1151.0,GasA,5,Y,SBrkr,845,436,0,1.0,0.0,2,0,1,1,3,6,5,0,0,Detchd,1978.0,Unf,2.0,580.0,3,3,Y,0,0,0,0,0,0,No,0,8,2007,WD ,Abnorml,11.763684183317412,8.90179965963362,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1663,1373,160250,90,RL,,7424,Pave,3,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,2,6,1319.0,1,0.0,0.0,1319.0,GasA,3,Y,SBrkr,1373,0,0,1.0,0.0,1,0,3,1,3,5,8,2,3,Attchd,1978.0,Fin,2.0,591.0,3,3,Y,0,0,0,0,0,0,No,0,5,2010,WD ,Normal,11.984490374782917,9.007781970225253,False,False,False,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1274,1223,149900,160,FV,24.0,2544,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,600.0,600.0,GasA,5,Y,SBrkr,520,623,80,0.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2005.0,RFn,2.0,480.0,3,3,Y,0,166,0,0,0,0,No,0,7,2006,WD ,Normal,11.917723684090689,8.831239077240877,False,False,True,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
607,2016,131000,70,RL,120.0,26400,Pave,4,Bnk,AllPub,FR2,3,SawyerW,Feedr,Norm,1Fam,2Story,5,7,1880,2007,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,5,Y,SBrkr,1288,728,0,0.0,0.0,1,0,4,1,3,7,5,1,3,Attchd,1900.0,Unf,2.0,576.0,3,3,P,0,0,0,0,0,0,No,0,6,2009,WD ,Normal,11.782952602183288,9.602651975391447,False,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
